,1_Base DA ($/MWh),1_High VG DA ($/MWh),2_Base DA ($/MWh),2_High VG DA ($/MWh),3_Base DA ($/MWh),3_High VG DA ($/MWh)
1313,39.2973,0.0,39.2973,0.0,39.2973,0.0
1314,39.2973,0.0,39.2973,0.0,39.2973,0.0
1315,39.2973,0.0,39.2973,0.0,39.2973,0.0
1316,39.2973,0.0,39.2973,0.0,39.2973,0.0
1317,39.2973,0.0,39.2973,0.0,39.2973,0.0
1318,39.076622,0.0,39.2973,0.0,39.2973,0.0
1319,39.05351,0.0,39.2973,0.0,39.2973,0.0
1320,38.9229,0.0,39.2973,0.0,39.2973,0.0
1321,38.9229,0.0,39.22343,0.0,39.2973,0.0
1322,38.9229,0.0,38.9229,0.0,39.2973,0.0
1323,38.9229,0.0,38.9229,0.0,39.2973,0.0
1324,38.9229,0.0,38.9229,0.0,38.9229,0.0
1325,38.9229,0.0,38.9229,0.0,38.9229,0.0
1326,38.9229,0.0,38.9229,0.0,38.9229,0.0
1327,38.9229,0.0,38.9229,0.0,38.9229,0.0
1328,38.9229,0.0,38.9229,0.0,38.9229,0.0
1329,38.9229,0.0,38.9229,0.0,38.9229,0.0
1330,38.9229,0.0,38.9229,0.0,38.9229,0.0
1331,38.9229,0.0,38.9229,0.0,38.9229,0.0
1332,38.9229,0.0,38.9229,0.0,38.9229,0.0
1333,38.9229,0.0,38.9229,0.0,38.9229,0.0
1334,38.9229,0.0,38.9229,0.0,38.9229,0.0
1335,38.9229,0.0,38.9229,0.0,38.9229,0.0
1336,38.9229,0.0,38.9229,0.0,38.9229,0.0
1337,38.9229,0.0,38.9229,0.0,38.9229,0.0
1338,38.9229,0.0,38.9229,0.0,38.9229,0.0
1339,38.9229,0.0,38.9229,0.0,38.9229,0.0
1340,38.9229,0.0,38.9229,0.0,38.9229,0.0
1341,38.9229,0.0,38.9229,0.0,38.9229,0.0
1342,38.9229,0.0,38.9229,0.0,38.9229,0.0
1343,38.9229,0.0,38.9229,0.0,38.9229,0.0
1344,38.9229,0.0,38.9229,0.0,38.9229,0.0
1345,38.9229,0.0,38.9229,0.0,38.9229,0.0
1346,38.9229,0.0,38.9229,0.0,38.9229,0.0
1347,38.9229,0.0,38.9229,0.0,38.9229,0.0
1348,38.9229,0.0,38.9229,0.0,38.9229,0.0
1349,38.9229,0.0,38.9229,0.0,38.9229,0.0
1350,38.9229,0.0,38.9229,0.0,38.9229,0.0
1351,38.9229,0.0,38.9229,0.0,38.9229,0.0
1352,38.9229,0.0,38.9229,0.0,38.9229,0.0
1353,38.9229,0.0,38.9229,0.0,38.9229,0.0
1354,38.9229,0.0,38.9229,0.0,38.9229,0.0
1355,38.9229,0.0,38.9229,0.0,38.9229,0.0
1356,38.9229,0.0,38.9229,0.0,38.9229,0.0
1357,38.9229,0.0,38.9229,0.0,38.9229,0.0
1358,38.9229,0.0,38.9229,0.0,38.9229,0.0
1359,38.9229,0.0,38.9229,0.0,38.9229,0.0
1360,38.9229,0.0,38.9229,0.0,38.9229,0.0
1361,38.9229,0.0,38.9229,0.0,38.9229,0.0
1362,38.9229,0.0,38.9229,0.0,38.9229,0.0
1363,38.9229,0.0,38.9229,0.0,38.9229,0.0
1364,38.9229,0.0,38.9229,0.0,38.9229,0.0
1365,38.9229,0.0,38.9229,0.0,38.9229,0.0
1366,38.9229,0.0,38.9229,0.0,38.9229,0.0
1367,38.9229,0.0,38.9229,0.0,38.9229,0.0
1368,38.9229,0.0,38.9229,0.0,38.9229,0.0
1369,38.9229,0.0,38.9229,0.0,38.9229,0.0
1370,38.9229,0.0,38.9229,0.0,38.9229,0.0
1371,38.9229,0.0,38.9229,0.0,38.9229,0.0
1372,38.9229,0.0,38.9229,0.0,38.9229,0.0
1373,38.9229,0.0,38.9229,0.0,38.9229,0.0
1374,38.9229,0.0,38.9229,0.0,38.9229,0.0
1375,38.9229,0.0,38.9229,0.0,38.9229,0.0
1376,38.9229,0.0,38.9229,0.0,38.9229,0.0
1377,38.9229,0.0,38.9229,0.0,38.9229,0.0
1378,38.9229,0.0,38.9229,0.0,38.9229,0.0
1379,38.9229,0.0,38.9229,0.0,38.9229,0.0
1380,38.9229,0.0,38.9229,0.0,38.9229,0.0
1381,38.9229,0.0,38.9229,0.0,38.9229,0.0
1382,38.9229,0.0,38.9229,0.0,38.9229,0.0
1383,38.9229,0.0,38.9229,0.0,38.9229,0.0
1384,38.9229,0.0,38.9229,0.0,38.9229,0.0
1385,38.9229,0.0,38.9229,0.0,38.9229,0.0
1386,38.9229,0.0,38.9229,0.0,38.9229,0.0
1387,38.9229,0.0,38.9229,0.0,38.9229,0.0
1388,38.9229,0.0,38.9229,0.0,38.9229,0.0
1389,38.9229,0.0,38.9229,0.0,38.9229,0.0
1390,38.9229,0.0,38.9229,0.0,38.9229,0.0
1391,38.9229,0.0,38.9229,0.0,38.9229,0.0
1392,38.9229,0.0,38.9229,0.0,38.9229,0.0
1393,38.9229,0.0,38.9229,0.0,38.9229,0.0
1394,38.9229,0.0,38.9229,0.0,38.9229,0.0
1395,38.9229,0.0,38.9229,0.0,38.9229,0.0
1396,38.9229,0.0,38.9229,0.0,38.9229,0.0
1397,38.9229,0.0,38.9229,0.0,38.9229,0.0
1398,38.9229,0.0,38.9229,0.0,38.9229,0.0
1399,38.9229,0.0,38.9229,0.0,38.9229,0.0
1400,38.9229,0.0,38.9229,0.0,38.9229,0.0
1401,38.9229,0.0,38.9229,0.0,38.9229,0.0
1402,38.9229,0.0,38.9229,0.0,38.9229,0.0
1403,38.73788,0.0,38.9229,0.0,38.9229,0.0
1404,38.73788,0.0,38.9229,0.0,38.9229,0.0
1405,38.73788,0.0,38.73788,0.0,38.9229,0.0
1406,38.73788,0.0,38.73788,0.0,38.9229,0.0
1407,38.73788,0.0,38.73788,0.0,38.73788,0.0
1408,38.73788,0.0,38.73788,0.0,38.73788,0.0
1409,38.73788,0.0,38.73788,0.0,38.73788,0.0
1410,38.73788,0.0,38.73788,0.0,38.73788,0.0
1411,38.73788,0.0,38.73788,0.0,38.73788,0.0
1412,38.73788,0.0,38.73788,0.0,38.73788,0.0
1413,38.73788,0.0,38.73788,0.0,38.73788,0.0
1414,38.73788,0.0,38.73788,0.0,38.73788,0.0
1415,38.73788,0.0,38.73788,0.0,38.73788,0.0
1416,38.73788,0.0,38.73788,0.0,38.73788,0.0
1417,38.73788,0.0,38.73788,0.0,38.73788,0.0
1418,38.73788,0.0,38.73788,0.0,38.73788,0.0
1419,38.73788,0.0,38.73788,0.0,38.73788,0.0
1420,38.73788,0.0,38.73788,0.0,38.73788,0.0
1421,38.73788,0.0,38.73788,0.0,38.73788,0.0
1422,38.73788,0.0,38.73788,0.0,38.73788,0.0
1423,38.73788,0.0,38.73788,0.0,38.73788,0.0
1424,38.73788,0.0,38.73788,0.0,38.73788,0.0
1425,38.73788,0.0,38.73788,0.0,38.73788,0.0
1426,38.73788,0.0,38.73788,0.0,38.73788,0.0
1427,38.73788,0.0,38.73788,0.0,38.73788,0.0
1428,38.73788,0.0,38.73788,0.0,38.73788,0.0
1429,38.73788,0.0,38.73788,0.0,38.73788,0.0
1430,38.73788,0.0,38.73788,0.0,38.73788,0.0
1431,38.73788,0.0,38.73788,0.0,38.73788,0.0
1432,38.73788,0.0,38.73788,0.0,38.73788,0.0
1433,38.73788,0.0,38.73788,0.0,38.73788,0.0
1434,38.73788,0.0,38.73788,0.0,38.73788,0.0
1435,38.73788,0.0,38.73788,0.0,38.73788,0.0
1436,38.73788,0.0,38.73788,0.0,38.73788,0.0
1437,38.73788,0.0,38.73788,0.0,38.73788,0.0
1438,38.73788,0.0,38.73788,0.0,38.73788,0.0
1439,38.73788,0.0,38.73788,0.0,38.73788,0.0
1440,38.73788,0.0,38.73788,0.0,38.73788,0.0
1441,38.5485,0.0,38.73788,0.0,38.73788,0.0
1442,38.5485,0.0,38.73788,0.0,38.73788,0.0
1443,38.5485,0.0,38.668213,0.0,38.73788,0.0
1444,38.5485,0.0,38.668213,0.0,38.73788,0.0
1445,38.5485,0.0,38.5485,0.0,38.5485,0.0
1446,38.5485,0.0,38.5485,0.0,38.5485,0.0
1447,38.5485,0.0,38.5485,0.0,38.5485,0.0
1448,38.5485,0.0,38.5485,0.0,38.5485,0.0
1449,38.5485,0.0,38.5485,0.0,38.5485,0.0
1450,38.5485,0.0,38.5485,0.0,38.5485,0.0
1451,38.5485,0.0,38.5485,0.0,38.5485,0.0
1452,38.5485,0.0,38.5485,0.0,38.5485,0.0
1453,38.5485,0.0,38.5485,0.0,38.5485,0.0
1454,38.5485,0.0,38.5485,0.0,38.5485,0.0
1455,38.5485,0.0,38.5485,0.0,38.5485,0.0
1456,38.5485,0.0,38.5485,0.0,38.5485,0.0
1457,38.5485,0.0,38.5485,0.0,38.5485,0.0
1458,38.5485,0.0,38.5485,0.0,38.5485,0.0
1459,38.5485,0.0,38.5485,0.0,38.5485,0.0
1460,38.5485,0.0,38.5485,0.0,38.5485,0.0
1461,38.5485,0.0,38.5485,0.0,38.5485,0.0
1462,38.5485,0.0,38.5485,0.0,38.5485,0.0
1463,38.5485,0.0,38.5485,0.0,38.5485,0.0
1464,38.5485,0.0,38.5485,0.0,38.5485,0.0
1465,38.5485,0.0,38.5485,0.0,38.5485,0.0
1466,38.5485,0.0,38.5485,0.0,38.5485,0.0
1467,38.5485,0.0,38.5485,0.0,38.5485,0.0
1468,38.5485,0.0,38.5485,0.0,38.5485,0.0
1469,38.5485,0.0,38.5485,0.0,38.5485,0.0
1470,38.5485,0.0,38.5485,0.0,38.5485,0.0
1471,38.5485,0.0,38.5485,0.0,38.5485,0.0
1472,38.5485,0.0,38.5485,0.0,38.5485,0.0
1473,38.5485,0.0,38.5485,0.0,38.5485,0.0
1474,38.5485,0.0,38.5485,0.0,38.5485,0.0
1475,38.5485,0.0,38.5485,0.0,38.5485,0.0
1476,38.5485,0.0,38.5485,0.0,38.5485,0.0
1477,38.5485,0.0,38.5485,0.0,38.5485,0.0
1478,38.5485,0.0,38.5485,0.0,38.5485,0.0
1479,38.366985,0.0,38.5485,0.0,38.5485,0.0
1480,38.366985,0.0,38.5485,0.0,38.5485,0.0
1481,38.174103,0.0,38.5485,0.0,38.5485,0.0
1482,38.174103,0.0,38.5485,0.0,38.5485,0.0
1483,38.174103,0.0,38.54056,0.0,38.292725,0.0
1484,38.174103,0.0,38.527626,0.0,38.174103,0.0
1485,38.174103,0.0,38.174103,0.0,38.174103,0.0
1486,38.174103,0.0,38.174103,0.0,38.174103,0.0
1487,38.174103,0.0,38.174103,0.0,38.174103,0.0
1488,38.174103,0.0,38.174103,0.0,38.174103,0.0
1489,38.174103,0.0,38.174103,0.0,38.174103,0.0
1490,38.174103,0.0,38.174103,0.0,38.174103,0.0
1491,38.174103,0.0,38.174103,0.0,38.174103,0.0
1492,38.174103,0.0,38.174103,0.0,38.174103,0.0
1493,38.174103,0.0,38.174103,0.0,38.174103,0.0
1494,38.174103,0.0,38.174103,0.0,38.174103,0.0
1495,38.174103,0.0,38.174103,0.0,38.174103,0.0
1496,38.174103,0.0,38.174103,0.0,38.174103,0.0
1497,38.174103,0.0,38.174103,0.0,38.174103,0.0
1498,38.174103,0.0,38.174103,0.0,38.174103,0.0
1499,38.174103,0.0,38.174103,0.0,38.174103,0.0
1500,38.174103,0.0,38.174103,0.0,38.174103,0.0
1501,38.174103,0.0,38.174103,0.0,38.174103,0.0
1502,38.174103,0.0,38.174103,0.0,38.174103,0.0
1503,38.174103,0.0,38.174103,0.0,38.174103,0.0
1504,38.174103,0.0,38.174103,0.0,38.174103,0.0
1505,38.174103,0.0,38.174103,0.0,38.174103,0.0
1506,38.174103,0.0,38.174103,0.0,38.174103,0.0
1507,38.174103,0.0,38.174103,0.0,38.174103,0.0
1508,38.174103,0.0,38.174103,0.0,38.174103,0.0
1509,38.174103,0.0,38.174103,0.0,38.174103,0.0
1510,38.174103,0.0,38.174103,0.0,38.174103,0.0
1511,38.174103,0.0,38.174103,0.0,38.174103,0.0
1512,38.174103,0.0,38.174103,0.0,38.174103,0.0
1513,38.174103,0.0,38.174103,0.0,38.174103,0.0
1514,38.174103,0.0,38.174103,0.0,38.174103,0.0
1515,38.174103,0.0,38.174103,0.0,38.174103,0.0
1516,38.174103,0.0,38.174103,0.0,38.174103,0.0
1517,38.174103,0.0,38.174103,0.0,38.174103,0.0
1518,38.174103,0.0,38.174103,0.0,38.174103,0.0
1519,38.174103,0.0,38.174103,0.0,38.174103,0.0
1520,38.174103,0.0,38.174103,0.0,38.174103,0.0
1521,38.174103,0.0,38.174103,0.0,38.174103,0.0
1522,38.174103,0.0,38.174103,0.0,38.174103,0.0
1523,38.174103,0.0,38.174103,0.0,38.174103,0.0
1524,38.174103,0.0,38.174103,0.0,38.174103,0.0
1525,38.174103,0.0,38.174103,0.0,38.174103,0.0
1526,38.174103,0.0,38.174103,0.0,38.174103,0.0
1527,38.174103,0.0,38.174103,0.0,38.174103,0.0
1528,37.97258,0.0,38.174103,0.0,38.174103,0.0
1529,37.97258,0.0,38.174103,0.0,38.174103,0.0
1530,37.97258,0.0,38.174103,0.0,38.174103,0.0
1531,37.97258,0.0,38.174103,0.0,37.97258,0.0
1532,37.97258,0.0,37.97258,0.0,37.97258,0.0
1533,37.97258,0.0,37.97258,0.0,37.97258,0.0
1534,37.97258,0.0,37.97258,0.0,37.97258,0.0
1535,37.97258,0.0,37.97258,0.0,37.97258,0.0
1536,37.959873,0.0,37.97258,0.0,37.97258,0.0
1537,37.00098,0.0,37.97258,0.0,37.97258,0.0
1538,34.734585,0.0,37.97258,0.0,37.97258,0.0
1539,34.230957,0.0,37.97258,0.0,37.876053,0.0
1540,34.230957,0.0,34.734585,0.0,34.734585,0.0
1541,34.230957,0.0,34.230957,0.0,34.230957,0.0
1542,34.230957,0.0,34.230957,0.0,34.230957,0.0
1543,33.136787,0.0,34.230957,0.0,34.230957,0.0
1544,33.136787,0.0,34.230957,0.0,34.230957,0.0
1545,33.136787,0.0,33.136787,0.0,33.136787,0.0
1546,32.247765,0.0,33.136787,0.0,33.136787,0.0
1547,32.247765,0.0,33.136787,0.0,33.136787,0.0
1548,32.247765,0.0,32.247765,0.0,32.92681,0.0
1549,32.247765,0.0,32.247765,0.0,32.92681,0.0
1550,32.04262,0.0,32.247765,0.0,32.92681,0.0
1551,31.445671,0.0,32.247765,0.0,32.92681,0.0
1552,31.445671,0.0,32.04262,0.0,32.247765,0.0
1553,31.445671,0.0,31.692558,0.0,32.247765,0.0
1554,31.445671,0.0,31.692558,0.0,32.247765,0.0
1555,31.441355,0.0,31.692558,0.0,32.247765,0.0
1556,31.441355,0.0,31.692558,0.0,32.04262,0.0
1557,31.293045,0.0,31.293045,0.0,31.293045,0.0
1558,30.948454,0.0,30.948454,0.0,30.948454,0.0
1559,29.854286,0.0,29.854286,0.0,29.854286,0.0
